,x,y
0,0.0,6.69
1,0.07763925893551209,6.695555986485671
2,0.1,6.69
3,0.17763925893551208,6.695555986485671
4,0.2,6.69
5,0.2776392589355121,6.695555986485671
6,0.30000000000000004,6.69
7,0.37763925893551215,6.695555986485671
8,0.4,6.69
9,0.4780340074213249,6.69496173008836
10,0.5,6.69
11,0.5780340074213248,6.69496173008836
12,0.6000000000000001,6.69
13,0.6780340074213249,6.69496173008836
14,0.7000000000000001,6.69
15,0.7780340074213249,6.69496173008836
16,0.8,6.69
17,0.8780340074213249,6.69496173008836
18,0.9,6.69
19,0.9780340074213248,6.69496173008836
20,1.0,6.69
21,1.0780340074213248,6.69496173008836
22,1.1,6.69
23,1.178034007421325,6.69496173008836
24,1.2000000000000002,6.69
25,1.278034007421325,6.69496173008836
26,1.3,6.69
27,1.3780340074213249,6.69496173008836
28,1.4000000000000001,6.69
29,1.478034007421325,6.69496173008836
30,1.5,6.69
31,1.578396398170481,6.694391885171931
32,1.6,6.69
33,1.678034007421325,6.69496173008836
34,1.7000000000000002,6.69
35,1.778034007421325,6.69496173008836
36,1.8,6.69
37,1.8780340074213249,6.69496173008836
38,1.9000000000000001,6.69
39,1.978034007421325,6.69496173008836
40,2.0,6.69
41,2.078034007421325,6.69496173008836
42,2.1,6.69
43,2.178034007421325,6.69496173008836
44,2.2,6.69
45,2.2780340074213252,6.69496173008836
46,2.3000000000000003,6.69
47,2.3780340074213253,6.69496173008836
48,2.4000000000000004,6.69
49,2.4780340074213254,6.69496173008836
50,2.5,6.69
51,2.578034007421325,6.69496173008836
52,2.6,6.69
53,2.678034007421325,6.69496173008836
54,2.7,6.69
55,2.7780340074213252,6.69496173008836
56,2.8000000000000003,6.69
57,2.8780340074213253,6.69496173008836
58,2.9000000000000004,6.69
59,2.9780340074213254,6.69496173008836
60,3.0,6.69
61,3.078034007421325,6.69496173008836
62,3.1,6.69
63,3.1776392589355122,6.695555986485671
64,3.2,6.69
65,3.2776392589355123,6.695555986485671
66,3.3000000000000003,6.69
67,3.3776392589355124,6.695555986485671
68,3.4000000000000004,6.69
69,3.4772137148335367,6.696176423649828
70,3.5,6.69
71,3.5772137148335363,6.696176423649828
72,3.6,6.69
73,3.6772137148335364,6.696176423649828
74,3.7,6.69
75,3.7772137148335365,6.696176423649828
76,3.8000000000000003,6.69
77,3.8772137148335366,6.696176423649828
78,3.9000000000000004,6.69
79,3.976759011143007,6.696824648022006
80,4.0,6.69
81,4.0767590111430065,6.696824648022006
82,4.1000000000000005,6.69
83,4.177213714833536,6.696176423649828
84,4.2,6.69
85,4.276759011143007,6.696824648022006
86,4.3,6.69
87,4.376276842061287,6.6975020998281485
88,4.4,6.69
89,4.476276842061288,6.6975020998281485
90,4.5,6.69
91,4.576276842061287,6.6975020998281485
92,4.6000000000000005,6.69
93,4.675768944504108,6.69821005174449
94,4.675768944504108,6.578210051744491
95,4.6000000000000005,6.57
96,4.576276842061287,6.577502099828148
97,4.5,6.57
98,4.476276842061288,6.577502099828148
99,4.4,6.57
100,4.376276842061287,6.577502099828148
101,4.3,6.57
102,4.276759011143007,6.576824648022006
103,4.2,6.57
104,4.177213714833536,6.5761764236498275
105,4.1000000000000005,6.57
106,4.077213714833536,6.5761764236498275
107,4.0,6.57
108,3.976759011143007,6.576824648022006
109,3.9000000000000004,6.57
110,3.876759011143007,6.576824648022006
111,3.8000000000000003,6.57
112,3.7767590111430067,6.576824648022006
113,3.7,6.57
114,3.6772137148335364,6.5761764236498275
115,3.6,6.57
116,3.5772137148335363,6.5761764236498275
117,3.5,6.57
118,3.4772137148335367,6.5761764236498275
119,3.4000000000000004,6.57
120,3.3772137148335366,6.5761764236498275
121,3.3000000000000003,6.57
122,3.2776392589355123,6.5755559864856705
123,3.2,6.57
124,3.1776392589355122,6.5755559864856705
125,3.1,6.57
126,3.078034007421325,6.57496173008836
127,3.0,6.57
128,2.9780340074213254,6.57496173008836
129,2.9000000000000004,6.57
130,2.8780340074213253,6.57496173008836
131,2.8000000000000003,6.57
132,2.7780340074213252,6.57496173008836
133,2.7,6.57
134,2.678034007421325,6.57496173008836
135,2.6,6.57
136,2.578034007421325,6.57496173008836
137,2.5,6.57
138,2.4780340074213254,6.57496173008836
139,2.4000000000000004,6.57
140,2.3780340074213253,6.57496173008836
141,2.3000000000000003,6.57
142,2.2780340074213252,6.57496173008836
143,2.2,6.57
144,2.178034007421325,6.57496173008836
145,2.1,6.57
146,2.078034007421325,6.57496173008836
147,2.0,6.57
148,1.978034007421325,6.57496173008836
149,1.9000000000000001,6.57
150,1.8780340074213249,6.57496173008836
151,1.8,6.57
152,1.778034007421325,6.57496173008836
153,1.7000000000000002,6.57
154,1.678034007421325,6.57496173008836
155,1.6,6.57
156,1.5780340074213248,6.57496173008836
157,1.5,6.57
158,1.478034007421325,6.57496173008836
159,1.4000000000000001,6.57
160,1.3780340074213249,6.57496173008836
161,1.3,6.57
162,1.278034007421325,6.57496173008836
163,1.2000000000000002,6.57
164,1.178034007421325,6.57496173008836
165,1.1,6.57
166,1.0780340074213248,6.57496173008836
167,1.0,6.57
168,0.9780340074213248,6.57496173008836
169,0.9,6.57
170,0.8780340074213249,6.57496173008836
171,0.8,6.57
172,0.7780340074213249,6.57496173008836
173,0.7000000000000001,6.57
174,0.6780340074213249,6.57496173008836
175,0.6000000000000001,6.57
176,0.577639258935512,6.5755559864856705
177,0.5,6.57
178,0.4776392589355121,6.5755559864856705
179,0.4,6.57
180,0.37763925893551215,6.5755559864856705
181,0.30000000000000004,6.57
182,0.2776392589355121,6.5755559864856705
183,0.2,6.57
184,0.17763925893551208,6.5755559864856705
185,0.1,6.57
186,0.07763925893551209,6.5755559864856705
187,0.0,6.57
188,0.0,6.45
189,0.07763925893551209,6.45555598648567
190,0.1,6.45
191,0.17763925893551208,6.45555598648567
192,0.2,6.45
193,0.2776392589355121,6.45555598648567
194,0.30000000000000004,6.45
195,0.37763925893551215,6.45555598648567
196,0.4,6.45
197,0.4776392589355121,6.45555598648567
198,0.5,6.45
199,0.577639258935512,6.45555598648567
200,0.6000000000000001,6.45
201,0.6776392589355121,6.45555598648567
202,0.7000000000000001,6.45
203,0.7776392589355121,6.45555598648567
204,0.8,6.45
205,0.8780340074213249,6.4549617300883595
206,0.9,6.45
207,0.9780340074213248,6.4549617300883595
208,1.0,6.45
209,1.0780340074213248,6.4549617300883595
210,1.1,6.45
211,1.178034007421325,6.4549617300883595
212,1.2000000000000002,6.45
213,1.278034007421325,6.4549617300883595
214,1.3,6.45
215,1.3780340074213249,6.4549617300883595
216,1.4000000000000001,6.45
217,1.478034007421325,6.4549617300883595
218,1.5,6.45
219,1.5780340074213248,6.4549617300883595
220,1.6,6.45
221,1.678034007421325,6.4549617300883595
222,1.7000000000000002,6.45
223,1.778034007421325,6.4549617300883595
224,1.8,6.45
225,1.8780340074213249,6.4549617300883595
226,1.9000000000000001,6.45
227,1.978034007421325,6.4549617300883595
228,2.0,6.45
229,2.078034007421325,6.4549617300883595
230,2.1,6.45
231,2.178034007421325,6.4549617300883595
232,2.2,6.45
233,2.2780340074213252,6.4549617300883595
234,2.3000000000000003,6.45
235,2.3780340074213253,6.4549617300883595
236,2.4000000000000004,6.45
237,2.4780340074213254,6.4549617300883595
238,2.5,6.45
239,2.578034007421325,6.4549617300883595
240,2.6,6.45
241,2.678034007421325,6.4549617300883595
242,2.7,6.45
243,2.7780340074213252,6.4549617300883595
244,2.8000000000000003,6.45
245,2.8780340074213253,6.4549617300883595
246,2.9000000000000004,6.45
247,2.9780340074213254,6.4549617300883595
248,3.0,6.45
249,3.078034007421325,6.4549617300883595
250,3.1,6.45
251,3.1776392589355122,6.45555598648567
252,3.2,6.45
253,3.2776392589355123,6.45555598648567
254,3.3000000000000003,6.45
255,3.3772137148335366,6.456176423649827
256,3.4000000000000004,6.45
257,3.4772137148335367,6.456176423649827
258,3.5,6.45
259,3.5772137148335363,6.456176423649827
260,3.6,6.45
261,3.6772137148335364,6.456176423649827
262,3.7,6.45
263,3.7767590111430067,6.456824648022007
264,3.8000000000000003,6.45
265,3.876759011143007,6.456824648022007
266,3.9000000000000004,6.45
267,3.9772137148335367,6.456176423649827
268,4.0,6.45
269,4.077213714833536,6.456176423649827
270,4.1000000000000005,6.45
271,4.177213714833536,6.456176423649827
272,4.2,6.45
273,4.276759011143007,6.456824648022007
274,4.3,6.45
275,4.376759011143006,6.456824648022007
276,4.4,6.45
277,4.476276842061288,6.457502099828148
278,4.5,6.45
279,4.576276842061287,6.457502099828148
280,4.6000000000000005,6.45
281,4.676276842061288,6.457502099828148
282,4.676276842061288,6.337502099828148
283,4.6000000000000005,6.33
284,4.576276842061287,6.337502099828148
285,4.5,6.33
286,4.476276842061288,6.337502099828148
287,4.4,6.33
288,4.376276842061287,6.337502099828148
289,4.3,6.33
290,4.276759011143007,6.336824648022007
291,4.2,6.33
292,4.176759011143007,6.336824648022007
293,4.1000000000000005,6.33
294,4.0767590111430065,6.336824648022007
295,4.0,6.33
296,3.976759011143007,6.336824648022007
297,3.9000000000000004,6.33
298,3.8772137148335366,6.336176423649827
299,3.8000000000000003,6.33
300,3.7767590111430067,6.336824648022007
301,3.7,6.33
302,3.6767590111430066,6.336824648022007
303,3.6,6.33
304,3.5772137148335363,6.336176423649827
305,3.5,6.33
306,3.4772137148335367,6.336176423649827
307,3.4000000000000004,6.33
308,3.3772137148335366,6.336176423649827
309,3.3000000000000003,6.33
310,3.2776392589355123,6.33555598648567
311,3.2,6.33
312,3.1776392589355122,6.33555598648567
313,3.1,6.33
314,3.078034007421325,6.334961730088359
315,3.0,6.33
316,2.9776392589355125,6.33555598648567
317,2.9000000000000004,6.33
318,2.8776392589355124,6.33555598648567
319,2.8000000000000003,6.33
320,2.7780340074213252,6.334961730088359
321,2.7,6.33
322,2.678034007421325,6.334961730088359
323,2.6,6.33
324,2.578034007421325,6.334961730088359
325,2.5,6.33
326,2.4780340074213254,6.334961730088359
327,2.4000000000000004,6.33
328,2.3780340074213253,6.334961730088359
329,2.3000000000000003,6.33
330,2.2780340074213252,6.334961730088359
331,2.2,6.33
332,2.178034007421325,6.334961730088359
333,2.1,6.33
334,2.078034007421325,6.334961730088359
335,2.0,6.33
336,1.978034007421325,6.334961730088359
337,1.9000000000000001,6.33
338,1.8780340074213249,6.334961730088359
339,1.8,6.33
340,1.778034007421325,6.334961730088359
341,1.7000000000000002,6.33
342,1.678034007421325,6.334961730088359
343,1.6,6.33
344,1.5780340074213248,6.334961730088359
345,1.5,6.33
346,1.478034007421325,6.334961730088359
347,1.4000000000000001,6.33
348,1.3780340074213249,6.334961730088359
349,1.3,6.33
350,1.278034007421325,6.334961730088359
351,1.2000000000000002,6.33
352,1.178034007421325,6.334961730088359
353,1.1,6.33
354,1.0780340074213248,6.334961730088359
355,1.0,6.33
356,0.9780340074213248,6.334961730088359
357,0.9,6.33
358,0.8780340074213249,6.334961730088359
359,0.8,6.33
360,0.7776392589355121,6.33555598648567
361,0.7000000000000001,6.33
362,0.6776392589355121,6.33555598648567
363,0.6000000000000001,6.33
364,0.577639258935512,6.33555598648567
365,0.5,6.33
366,0.4776392589355121,6.33555598648567
367,0.4,6.33
368,0.37763925893551215,6.33555598648567
369,0.30000000000000004,6.33
370,0.2776392589355121,6.33555598648567
371,0.2,6.33
372,0.17721371483353623,6.336176423649827
373,0.1,6.33
374,0.07763925893551209,6.33555598648567
375,0.0,6.33
376,0.0,6.21
377,0.07763925893551209,6.21555598648567
378,0.1,6.21
379,0.17721371483353623,6.216176423649827
380,0.2,6.21
381,0.2776392589355121,6.21555598648567
382,0.30000000000000004,6.21
383,0.37763925893551215,6.21555598648567
384,0.4,6.21
385,0.4776392589355121,6.21555598648567
386,0.5,6.21
387,0.577639258935512,6.21555598648567
388,0.6000000000000001,6.21
389,0.6776392589355121,6.21555598648567
390,0.7000000000000001,6.21
391,0.7776392589355121,6.21555598648567
392,0.8,6.21
393,0.8780340074213249,6.214961730088359
394,0.9,6.21
395,0.9780340074213248,6.214961730088359
396,1.0,6.21
397,1.0780340074213248,6.214961730088359
398,1.1,6.21
399,1.178034007421325,6.214961730088359
400,1.2000000000000002,6.21
401,1.278034007421325,6.214961730088359
402,1.3,6.21
403,1.3780340074213249,6.214961730088359
404,1.4000000000000001,6.21
405,1.478034007421325,6.214961730088359
406,1.5,6.21
407,1.5780340074213248,6.214961730088359
408,1.6,6.21
409,1.678034007421325,6.214961730088359
410,1.7000000000000002,6.21
411,1.778034007421325,6.214961730088359
412,1.8,6.21
413,1.8780340074213249,6.214961730088359
414,1.9000000000000001,6.21
415,1.978034007421325,6.214961730088359
416,2.0,6.21
417,2.078034007421325,6.214961730088359
418,2.1,6.21
419,2.178034007421325,6.214961730088359
420,2.2,6.21
421,2.2780340074213252,6.214961730088359
422,2.3000000000000003,6.21
423,2.3780340074213253,6.214961730088359
424,2.4000000000000004,6.21
425,2.4780340074213254,6.214961730088359
426,2.5,6.21
427,2.578034007421325,6.214961730088359
428,2.6,6.21
429,2.678034007421325,6.214961730088359
430,2.7,6.21
431,2.7780340074213252,6.214961730088359
432,2.8000000000000003,6.21
433,2.8780340074213253,6.214961730088359
434,2.9000000000000004,6.21
435,2.9780340074213254,6.214961730088359
436,3.0,6.21
437,3.078034007421325,6.214961730088359
438,3.1,6.21
439,3.1776392589355122,6.21555598648567
440,3.2,6.21
441,3.2776392589355123,6.21555598648567
442,3.3000000000000003,6.21
443,3.3776392589355124,6.21555598648567
444,3.4000000000000004,6.21
445,3.4772137148335367,6.216176423649827
446,3.5,6.21
447,3.5767590111430065,6.216824648022007
448,3.6,6.21
449,3.6767590111430066,6.216824648022007
450,3.7,6.21
451,3.7767590111430067,6.216824648022007
452,3.8000000000000003,6.21
453,3.876759011143007,6.216824648022007
454,3.9000000000000004,6.21
455,3.976759011143007,6.216824648022007
456,4.0,6.21
457,4.0767590111430065,6.216824648022007
458,4.1000000000000005,6.21
459,4.177213714833536,6.216176423649827
460,4.2,6.21
461,4.277213714833536,6.216176423649827
462,4.3,6.21
463,4.376759011143006,6.216824648022007
464,4.4,6.21
465,4.476276842061288,6.217502099828148
466,4.5,6.21
467,4.576276842061287,6.217502099828148
468,4.6000000000000005,6.21
469,4.676276842061288,6.217502099828148
470,4.676276842061288,6.097502099828148
471,4.6000000000000005,6.09
472,4.576276842061287,6.097502099828148
473,4.5,6.09
474,4.476276842061288,6.097502099828148
475,4.4,6.09
476,4.376759011143006,6.0968246480220065
477,4.3,6.09
478,4.277213714833536,6.096176423649828
479,4.2,6.09
480,4.177213714833536,6.096176423649828
481,4.1000000000000005,6.09
482,4.0767590111430065,6.0968246480220065
483,4.0,6.09
484,3.976759011143007,6.0968246480220065
485,3.9000000000000004,6.09
486,3.876759011143007,6.0968246480220065
487,3.8000000000000003,6.09
488,3.7767590111430067,6.0968246480220065
489,3.7,6.09
490,3.6767590111430066,6.0968246480220065
491,3.6,6.09
492,3.5772137148335363,6.096176423649828
493,3.5,6.09
494,3.4772137148335367,6.096176423649828
495,3.4000000000000004,6.09
496,3.3776392589355124,6.095555986485671
497,3.3000000000000003,6.09
498,3.2776392589355123,6.095555986485671
499,3.2,6.09
500,3.1776392589355122,6.095555986485671
501,3.1,6.09
502,3.078034007421325,6.094961730088359
503,3.0,6.09
504,2.9780340074213254,6.094961730088359
505,2.9000000000000004,6.09
506,2.8780340074213253,6.094961730088359
507,2.8000000000000003,6.09
508,2.7780340074213252,6.094961730088359
509,2.7,6.09
510,2.678034007421325,6.094961730088359
511,2.6,6.09
512,2.578034007421325,6.094961730088359
513,2.5,6.09
514,2.4780340074213254,6.094961730088359
515,2.4000000000000004,6.09
516,2.3780340074213253,6.094961730088359
517,2.3000000000000003,6.09
518,2.2780340074213252,6.094961730088359
519,2.2,6.09
520,2.178034007421325,6.094961730088359
521,2.1,6.09
522,2.078034007421325,6.094961730088359
523,2.0,6.09
524,1.978034007421325,6.094961730088359
525,1.9000000000000001,6.09
526,1.8780340074213249,6.094961730088359
527,1.8,6.09
528,1.778034007421325,6.094961730088359
529,1.7000000000000002,6.09
530,1.678034007421325,6.094961730088359
531,1.6,6.09
532,1.5780340074213248,6.094961730088359
533,1.5,6.09
534,1.478034007421325,6.094961730088359
535,1.4000000000000001,6.09
536,1.3780340074213249,6.094961730088359
537,1.3,6.09
538,1.278034007421325,6.094961730088359
539,1.2000000000000002,6.09
540,1.178034007421325,6.094961730088359
541,1.1,6.09
542,1.0780340074213248,6.094961730088359
543,1.0,6.09
544,0.9780340074213248,6.094961730088359
545,0.9,6.09
546,0.8780340074213249,6.094961730088359
547,0.8,6.09
548,0.7776392589355121,6.095555986485671
549,0.7000000000000001,6.09
550,0.6776392589355121,6.095555986485671
551,0.6000000000000001,6.09
552,0.577639258935512,6.095555986485671
553,0.5,6.09
554,0.4776392589355121,6.095555986485671
555,0.4,6.09
556,0.37763925893551215,6.095555986485671
557,0.30000000000000004,6.09
558,0.27721371483353624,6.096176423649828
559,0.2,6.09
560,0.17721371483353623,6.096176423649828
561,0.1,6.09
562,0.07763925893551209,6.095555986485671
563,0.0,6.09
564,0.0,5.97
565,0.07763925893551209,5.97555598648567
566,0.1,5.97
567,0.17763925893551208,5.97555598648567
568,0.2,5.97
569,0.27721371483353624,5.976176423649827
570,0.30000000000000004,5.97
571,0.37763925893551215,5.97555598648567
572,0.4,5.97
573,0.4776392589355121,5.97555598648567
574,0.5,5.97
575,0.577639258935512,5.97555598648567
576,0.6000000000000001,5.97
577,0.6776392589355121,5.97555598648567
578,0.7000000000000001,5.97
579,0.7776392589355121,5.97555598648567
580,0.8,5.97
581,0.8780340074213249,5.97496173008836
582,0.9,5.97
583,0.9780340074213248,5.97496173008836
584,1.0,5.97
585,1.0780340074213248,5.97496173008836
586,1.1,5.97
587,1.178034007421325,5.97496173008836
588,1.2000000000000002,5.97
589,1.278034007421325,5.97496173008836
590,1.3,5.97
591,1.3780340074213249,5.97496173008836
592,1.4000000000000001,5.97
593,1.478034007421325,5.97496173008836
594,1.5,5.97
595,1.5780340074213248,5.97496173008836
596,1.6,5.97
597,1.678034007421325,5.97496173008836
598,1.7000000000000002,5.97
599,1.778034007421325,5.97496173008836
600,1.8,5.97
601,1.8780340074213249,5.97496173008836
602,1.9000000000000001,5.97
603,1.978034007421325,5.97496173008836
604,2.0,5.97
605,2.078034007421325,5.97496173008836
606,2.1,5.97
607,2.178034007421325,5.97496173008836
608,2.2,5.97
609,2.2780340074213252,5.97496173008836
610,2.3000000000000003,5.97
611,2.3780340074213253,5.97496173008836
612,2.4000000000000004,5.97
613,2.4780340074213254,5.97496173008836
614,2.5,5.97
615,2.578034007421325,5.97496173008836
616,2.6,5.97
617,2.678034007421325,5.97496173008836
618,2.7,5.97
619,2.7780340074213252,5.97496173008836
620,2.8000000000000003,5.97
621,2.8780340074213253,5.97496173008836
622,2.9000000000000004,5.97
623,2.9780340074213254,5.97496173008836
624,3.0,5.97
625,3.077639258935512,5.97555598648567
626,3.1,5.97
627,3.1776392589355122,5.97555598648567
628,3.2,5.97
629,3.2776392589355123,5.97555598648567
630,3.3000000000000003,5.97
631,3.3776392589355124,5.97555598648567
632,3.4000000000000004,5.97
633,3.4772137148335367,5.976176423649827
634,3.5,5.97
635,3.5772137148335363,5.976176423649827
636,3.6,5.97
637,3.6772137148335364,5.976176423649827
638,3.7,5.97
639,3.7767590111430067,5.976824648022006
640,3.8000000000000003,5.97
641,3.876759011143007,5.976824648022006
642,3.9000000000000004,5.97
643,3.976759011143007,5.976824648022006
644,4.0,5.97
645,4.0767590111430065,5.976824648022006
646,4.1000000000000005,5.97
647,4.176759011143007,5.976824648022006
648,4.2,5.97
649,4.276759011143007,5.976824648022006
650,4.3,5.97
651,4.376759011143006,5.976824648022006
652,4.4,5.97
653,4.476759011143007,5.976824648022006
654,4.5,5.97
655,4.576276842061287,5.977502099828148
656,4.6000000000000005,5.97
657,4.676276842061288,5.977502099828148
658,4.676276842061288,5.857502099828148
659,4.6000000000000005,5.85
660,4.5767590111430065,5.856824648022006
661,4.5,5.85
662,4.476759011143007,5.856824648022006
663,4.4,5.85
664,4.376759011143006,5.856824648022006
665,4.3,5.85
666,4.277213714833536,5.856176423649828
667,4.2,5.85
668,4.176759011143007,5.856824648022006
669,4.1000000000000005,5.85
670,4.0767590111430065,5.856824648022006
671,4.0,5.85
672,3.976759011143007,5.856824648022006
673,3.9000000000000004,5.85
674,3.876759011143007,5.856824648022006
675,3.8000000000000003,5.85
676,3.7767590111430067,5.856824648022006
677,3.7,5.85
678,3.6772137148335364,5.856176423649828
679,3.6,5.85
680,3.5772137148335363,5.856176423649828
681,3.5,5.85
682,3.4776392589355125,5.855555986485671
683,3.4000000000000004,5.85
684,3.3776392589355124,5.855555986485671
685,3.3000000000000003,5.85
686,3.2776392589355123,5.855555986485671
687,3.2,5.85
688,3.1776392589355122,5.855555986485671
689,3.1,5.85
690,3.077639258935512,5.855555986485671
691,3.0,5.85
692,2.9780340074213254,5.85496173008836
693,2.9000000000000004,5.85
694,2.8780340074213253,5.85496173008836
695,2.8000000000000003,5.85
696,2.7780340074213252,5.85496173008836
697,2.7,5.85
698,2.678034007421325,5.85496173008836
699,2.6,5.85
700,2.578034007421325,5.85496173008836
701,2.5,5.85
702,2.4780340074213254,5.85496173008836
703,2.4000000000000004,5.85
704,2.3780340074213253,5.85496173008836
705,2.3000000000000003,5.85
706,2.2780340074213252,5.85496173008836
707,2.2,5.85
708,2.178034007421325,5.85496173008836
709,2.1,5.85
710,2.078034007421325,5.85496173008836
711,2.0,5.85
712,1.978034007421325,5.85496173008836
